"ISO3","Name","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021"
"BRA","Brazil",-0.0190799038657453,-0.0207274958312709,-0.0214540639704989,-0.0209180818456672,-0.0164261963404648,-0.0140537707595995,-0.0123754396590271,-0.00891250603425536,-0.0120984162817956,-0.020119923572315,-0.0152642178867873,0.0125080601615075,0.0123788930164756,0.018114187215502,0.0321015365289548,0.0446014651435744,0.0440498661152908,0.0421252487578192,0.0382499632035022,-0.0481753233106995,-0.0505201378056362,-0.0452896432332316,-0.0531040230904986,-0.0570664254657989,-0.053004999920351,-0.0470653545903256,-0.0558805577757183
"BRN","Brunei Darussalam",-0.193128869924639,-0.198828167278137,-0.200540917098212,-0.203363646858046,-0.205861356018142,-0.211440534561923,-0.217550666538853,-0.229295065903532,-0.236741358809031,-0.231899957043488,-0.227423888130356,-0.181270972229283,-0.267898048603006,-0.256686735337761,-0.221640272227835,-0.23166637741902,-0.247689609611695,-0.267130831293028,-0.238273934352278,-0.208772177932304,-0.125922408809122,-0.0950101841882357,-0.11774991060806,-0.0989132549704815,-0.121187808233677,-0.10677554766502,-0.110385549411995
"BGR","Bulgaria",0.0234028288215614,0.0355469875814389,0.0639453492751051,0.0617658787115113,0.0597605937339251,0.0491814034829394,0.0486381883189567,0.0566445704515028,0.0599623587479203,0.0603714033338609,0.0570334621148692,0.0490819225570803,0.0467419354681424,0.0404870576579856,0.0473225130857221,0.0388028656607274,0.0385574679125703,0.0400366956232422,0.0430792242140151,0.048473520458938,0.0464002419019152,0.0371549391488989,0.0305262954062602,0.0219923797714088,0.0150781369034056,0.0093605558504537,0.000169288760158148
"BFA","Burkina Faso",-0.0303525300866542,-0.0307040550342754,-0.0290358221076349,-0.0273243774134271,-0.024002241922976,-0.020585001267085,-0.0239291019285908,-0.0270785848483669,-0.0271098380438038,-0.0269625114380572,-0.0444583421164261,-0.0845950385596794,-0.0717080869981774,-0.0673312550029824,-0.0522422003280755,-0.0538744804115813,-0.0616370747743967,-0.0625788089471224,-0.0683748327172171,-0.0652624904499783,-0.0616667384335563,-0.0416389040676656,-0.0412922353799018,-0.043357050865939,-0.0518410342017068,-0.0557343737622935,-0.0546964956798149
"BDI","Burundi",-0.0969286985522707,-0.0967656979266114,-0.097220121502137,-0.0977663236164023,-0.0918896926306587,-0.0859774495965228,-0.0835395517148826,-0.0807461493407118,-0.0802761027409054,-0.0828588090291013,-0.0772971466165925,-0.101961130766299,-0.104309936865316,-0.10482300777788,-0.107151677699885,-0.129490871669153,-0.134395479791516,-0.134284171130053,-0.106629949396303,-0.0632740246491084,-0.0794682382607799,-0.0687550851728317,-0.0680306825327698,-0.0705786201706697,-0.0707424816021403,-0.0728440549130238,-0.0682956606147091
"KHM","Cambodia",-0.0535729333732871,-0.0536042641544269,-0.0540914112874115,-0.0541772138368464,-0.049904322922216,-0.0456064021442965,-0.0468090070814286,-0.0477354376801736,-0.0504960083197162,-0.0503872718804022,-0.0618003351320949,-0.0720362020927602,-0.0713751669436155,-0.065980043902206,-0.065567444198086,-0.0695854271212236,-0.0675775903181232,-0.0573774353916379,-0.0662591743188204,-0.0612974272980442,-0.0651500655992979,-0.0578235464685656,-0.0637473176441866,-0.0664352774466571,-0.067619572692205,-0.0700161802311718,-0.0665562606291003
"CMR","Cameroon",-0.0786070094215736,-0.0788772512691204,-0.0734793088854049,-0.0680414371524323,-0.0665695319640985,-0.0652437253629575,-0.0673307700786266,-0.0688123641719591,-0.0582430788420802,-0.0560906021883286,-0.0687155584837326,-0.0924748776707282,-0.0940899728936273,-0.0953440589007884,-0.0978595012467346,-0.103593356608505,-0.0961534463321862,-0.0957137126657596,-0.0928360613716016,-0.0915049454895121,-0.0939958273929977,-0.0851781774030829,-0.0890290872175845,-0.0900216831881524,-0.0919278177115092,-0.0898949329342042,-0.0902775369788497
"CAN","Canada",0.140546370222431,0.142387092806432,0.144869583395269,0.136326191140073,0.136715570938649,0.135391160465794,0.132230609971541,0.129624792039021,0.121671567308644,0.128242402837458,0.129390883820728,0.165490504473424,0.159015397957439,0.159015374517964,0.167842160664385,0.142392189199309,0.1430308336642,0.138795677225199,0.131336146032121,0.136514231109695,0.134408497483392,0.115146121158573,0.103583994733963,0.0878772072957977,0.0878478501462252,0.0949916256628427,0.0680142788133751
"CPV","Cape Verde",0.065638409119812,0.0649082031911853,0.0624861883699768,0.0598965834695651,0.0630914858582184,0.0659210494470336,0.0513568569537146,0.0378152400899849,0.0413100516924281,0.0398527461752961,0.0644813443051453,0.0328854968820214,0.031882107198317,0.0363901586179227,0.0401316694096429,0.0372077413667082,0.0524546758738765,0.0600316163772532,0.0630510629910471,0.0818012729071277,0.0847483857923325,0.0794824589929068,0.0782318764873645,0.0759898457724734,0.0738170030138354,0.0858861389634656,0.0878867612919225
"CAF","Central African Republic",-0.0820102192046247,-0.0818543810555585,-0.0813277104059081,-0.0807707239533073,-0.083277060468859,-0.085648704826868,-0.0852822841218133,-0.0848788802131591,-0.0927957295186529,-0.106502748317321,-0.11630550999734,-0.175313252444421,-0.178410349184473,-0.177999092006168,-0.178597739969817,-0.19968241977843,-0.200060742798376,-0.193170354754567,-0.208318687674073,-0.220444337738754,-0.215705521968731,-0.193209112879729,-0.195990734396743,-0.197222319602999,-0.197575917297435,-0.202877925692448,-0.198874736636346
"TCD","Chad",-0.090396360577447,-0.0903805874589882,-0.0915139976237035,-0.0926074574035232,-0.09069669438042,-0.0888029459175736,-0.0899961554572385,-0.0910036702902447,-0.100847802446689,-0.0988108095261816,-0.119229997537033,-0.164588642269021,-0.165917214162244,-0.174513838271713,-0.168237744239164,-0.179593087992004,-0.177415003936654,-0.171453218871261,-0.171566751598151,-0.174696137618588,-0.169575349241228,-0.155521580351798,-0.152987172943654,-0.154671679409661,-0.151661399523471,-0.147970611820593,-0.148796710766723
"CHL","Chile",0.076801250275112,0.0748683592604039,0.0642308215211558,0.057247957886248,0.0680796731383461,0.0775403012394779,0.0820080026439293,0.0899278620603423,0.0771687245279276,0.0791596641095595,0.087562519243961,0.0882011884948247,0.0949190466655331,0.100946856106801,0.0997057902200565,0.10240723804072,0.0981050332661254,0.107954000892271,0.109320664284822,0.125510224429925,0.119925030005495,0.100031586848196,0.0942048127329744,0.0909147348279871,0.0830404103343955,0.0867726062592782,0.0678985724992274
"CHN","China",0.0214776362172228,0.0214543739047005,0.0171767805410586,0.0131339805018493,0.0137178213847785,0.0169801846148225,0.0109333771794539,0.00690845556997427,0.0142518062645425,0.0156810437420205,0.0413231112749878,0.115967241445985,0.12578382547578,0.141595285261625,0.151291040272332,0.183917754096893,0.184386448961124,0.185191607000478,0.189167497190301,0.0416558389410859,0.0534110474009736,0.0524429364030855,0.0591779114954891,0.0583012961074134,0.118974256500276,0.135748612003411,0.129768970891602
"COL","Colombia",-0.0741440528090508,-0.0743882306928888,-0.0751098642852761,-0.0741295363896616,-0.0720353840301375,-0.0703055349346711,-0.067836741776768,-0.0655065227732501,-0.0689506973305333,-0.0652457489420851,-0.0565994672972567,-0.0808003339255915,-0.0782007398400507,-0.0679756943291249,-0.0546766203949418,-0.0438193187631122,-0.0333347772476406,-0.0356062046492872,-0.0367463623759816,-0.0163109545755911,-0.0158153094476331,-0.019873563727871,-0.0232711096293748,-0.0304028278280195,-0.0352752554835047,-0.0285244190902755,-0.0416747302001043
"COM","Comoros",-0.0247024085757441,-0.0245656339013688,-0.0239129691218596,-0.0230009774666239,-0.0292496039870135,-0.0363316924581133,-0.025908664304758,-0.0154649904258063,-0.0355129532277961,-0.0379042039673217,-0.0244238006699319,-0.0679274742238757,-0.0779680223624962,-0.0827110800825463,-0.083298945388067,-0.0794898981143906,-0.0772974400113675,-0.0775067121155851,-0.0626256305072418,-0.0484374442502022,-0.0533798624347669,-0.0449958008141114,-0.0473839868520928,-0.058286655344508,-0.0614339778274133,-0.0665306055620692,-0.0665870438328443
"COG","Congo",-0.0811655064213049,-0.0817147725708728,-0.0920992187619844,-0.10309565414919,-0.0928101575846519,-0.0827941051648395,-0.0867368651520502,-0.0907092064231267,-0.0882640275794994,-0.0834968596378083,-0.104177965673591,-0.13355021217743,-0.128607803141177,-0.128302604038051,-0.123689018814738,-0.138891027653136,-0.142576815661926,-0.154234466669327,-0.150066786085919,-0.140593322151371,-0.139820760009606,-0.114325120295754,-0.124459661451904,-0.119752434142806,-0.130673333999096,-0.132975278921164,-0.12447895308896
"COD","Congo, the Democratic Republic o",-0.100631619938318,-0.100822566165452,-0.100910462710951,-0.101060398675182,-0.101145778485785,-0.100616660384564,-0.100158154232608,-0.0996900473950772,-0.099231084676293,-0.0988045778449398,-0.118754973102145,-0.180842513183398,-0.18237155355076,-0.182641054744544,-0.182652105849504,-0.208265119229264,-0.188110667301432,-0.186821502387376,-0.183990458882474,-0.184805650095984,-0.172334220236701,-0.128317732137175,-0.132401424283187,-0.125514081214414,-0.127469520032298,-0.126118152086364,-0.125778568061469
"CRI","Costa Rica",0.0311521500036624,0.029636781159285,0.0362432549770155,0.0398298002524838,0.0339969546918851,0.0295076777158917,0.0217658877189724,0.0210688399444582,0.0182577990360056,0.0130664373400054,0.0186403306194952,-0.00865424486381955,-0.0115171658485558,-0.00272971278391315,0.00729610785419343,0.0168345183697343,0.00817759192713169,0.0184306721316467,0.0289781122573868,0.0472559206249952,0.049055089526755,0.032979894882149,0.0234223681185622,0.0205174427404161,0.0160497847457554,0.0209622045474698,0.0133894870701413
"CIV","Cote d'Ivoire",-0.03437245794805,-0.0359537567166675,-0.0419925955219834,-0.0478221117134771,-0.0628930688903492,-0.0777478407851554,-0.0819934881595363,-0.0860783569988416,-0.0944488324046989,-0.110117946139433,-0.128783845145637,-0.167179843132395,-0.150220018133366,-0.152877807813613,-0.147279707637977,-0.165460413515142,-0.163834434895767,-0.150686686354724,-0.140201232875359,-0.10450300119503,-0.0886324925435095,-0.0675829901670463,-0.071513512433992,-0.0641002226075769,-0.0586156860052073,-0.0551406844598838,-0.0506829271307594
"HRV","Croatia",0.0240013504479937,0.021502648748291,0.0226206118368903,0.0247912650111421,0.0373993653479791,0.0492657584887526,0.0597673840842359,0.0641853234969522,0.07375302540714,0.0770014721553632,0.0612389231493164,0.0319885754583479,0.0334354009542115,0.0268305453331973,0.0252633335829486,0.0399273567363033,0.0330535995831168,0.0304873893042461,0.0370214955765115,0.0429915028571843,0.0436840434072446,0.0377049766192794,0.0247919237174587,0.0186881777580103,0.0115883608461774,0.0128257761270135,-0.00786300073035967
"CUB","Cuba",,,,,,,,,,,,,,,,,,,,,,,,,,,
"CYP","Cyprus",0.0365653241479121,0.0379616363754237,0.0348682706588674,0.0283267046409952,0.028016505320885,0.0240391287303005,0.0193388019112073,0.0217949155400843,0.0291825825114045,0.015583055911314,0.0333280140169767,0.0982367709316496,0.0888467714394665,0.0990008375234331,0.011833715503024,0.00872169928896666,0.00162609754912707,0.0149117291543995,0.0258994508274041,0.0433205587744487,0.0364687262232531,0.00530448542602235,0.00664616837189103,-0.00935316423832977,-0.0176048599875188,-0.00969135893351003,-0.0225292510857914
"CZE","Czech Republic",0.0651906236864516,0.0619852511292072,0.0563771930828285,0.0531411508754663,0.0408215831517422,0.0279771692454451,0.0371847834273946,0.0484791714571323,0.0500579601422923,0.0376488454621863,0.0404424910662872,0.0410815612335784,0.0395090509167663,0.0406014635305098,0.0400173010119296,0.0532120269799022,0.058419175168514,0.061250168189537,0.0680897726407551,0.0757327238540945,0.0726131534433558,0.0528949803564951,0.0477449551037017,0.0325880913438754,0.0188336618776657,0.0209325425396666,0.0118886183027999
"DNK","Denmark",0.21235147490544,0.209696011969276,0.205680266000128,0.205032624804967,0.20712418962863,0.202602325484137,0.202555716553277,0.204446973981152,0.206610107014676,0.202115299132733,0.201481485789427,0.246843268429061,0.245300570361002,0.232417834457071,0.233544042898017,0.229380217341418,0.232725723919008,0.233882837857046,0.235095701897512,0.237233777607482,0.232010033922897,0.195320038286388,0.178283138532366,0.166628697448652,0.151889691614949,0.153843269614312,0.140290171972706
"DJI","Djibouti",-0.036796315579596,-0.036784503838186,-0.0394651170545102,-0.0421863440512257,-0.0348452569717967,-0.0274821274748301,-0.0277229154375668,-0.0279110163928341,-0.0366631728901127,-0.0224554650906018,-0.0183104055035301,-0.0613482742012586,-0.0538016459781145,-0.0370595748855843,-0.0313061496058291,-0.0492415365966771,-0.055347550894282,-0.0527171391433528,-0.056962989986971,-0.0487692022323573,-0.0435526561418624,-0.0522214286649336,-0.0358464945328021,-0.0299390824486963,-0.0292249233886469,-0.0301261242292636,-0.0351762426862695
"DMA","Dominica",0.231786791149979,0.230502332913606,0.229523841544891,0.228199131654552,0.223900388450399,0.218669582292163,0.217867358474539,0.218318110395537,0.218086845929824,0.212861025542838,0.239364933141679,0.17861725059069,0.166248121274244,0.165128950898314,0.161653883326624,0.156982552742684,0.153881373642313,0.149101189948837,0.156149580012606,0.158505864085187,0.157656019880682,0.144978804688733,0.150070551617681,0.141374722749579,0.12230662283545,0.138955177292855,0.131944443598773
"DOM","Dominican Republic",-0.0396221821030387,-0.0409387883231127,-0.0495876100061857,-0.0554197573451496,-0.0536698076758849,-0.0514627430617076,-0.0463615756766532,-0.0463226816245603,-0.0578504605669604,-0.0544637434259854,-0.0634899226305414,-0.0626003393621513,-0.0582879991875022,-0.0458034150485702,-0.0293891113463166,-0.0417356764490403,-0.0495303501097297,-0.0396679642407459,-0.0450390396036099,-0.0346887667378346,-0.0382434470563923,-0.0513809306053828,-0.0585645459550012,-0.0695803876652251,-0.0716088248868789,-0.0582495276828827,-0.0659231624578559
"ECU","Ecuador",-0.0631655526610035,-0.0630236658634019,-0.0588593586755987,-0.0532911379187089,-0.0656905389623803,-0.0697726924039873,-0.0745407643988459,-0.0786251269800439,-0.0784942513434533,-0.0756209237783911,-0.082073277449413,-0.086630666674185,-0.0838387257195278,-0.0807621655009487,-0.0794532053177034,-0.0855309423942823,-0.0828955955157743,-0.0784648154773003,-0.0741268388604868,-0.0717520122087608,-0.070719061684896,-0.0509829804644621,-0.0559973806428511,-0.0537000869018285,-0.050709035627523,-0.0430693772051015,-0.0419556488417239
"EGY","Egypt",-0.00332530229764427,-0.00370856634190597,-0.00407936254856395,-0.00437294191452292,-0.00614159441398154,-0.00868945645822344,-0.0137627547139269,-0.0159169117496546,-0.0255113532734729,-0.0281132200663172,-0.038249660163909,-0.0838672767661643,-0.0731887803166227,-0.0488724262578637,-0.0379386635160474,-0.0369810629739113,-0.0497721901232979,-0.0551437705380359,-0.0618266718232423,-0.0509455633480797,-0.0518873345575177,-0.0532399420455161,-0.0468548939528781,-0.045513005912652,-0.0455226214952897,-0.0428634802495598,-0.0397066094625444
"SLV","El Salvador",-0.0534141882316109,-0.0559230697641548,-0.0550186730214284,-0.0538357199737295,-0.0489451286912978,-0.0478193700071065,-0.0499990264364135,-0.0496191236381767,-0.0470884957522785,-0.0336404152499309,-0.0407557940790702,-0.0259018742237198,-0.0237059044518159,-0.0174340090400811,-0.0047526440196976,-0.00916535083404257,-0.00822007210146319,-0.0121777864256642,-0.0150952389660898,-0.00884723649303615,-0.0179143549232039,-0.032420047810038,-0.0383582706887028,-0.0345757707815967,-0.0308716500990039,-0.028808900919165,-0.0399324499103199
"GNQ","Equatorial Guinea",-0.0641909898667791,-0.0674964891978688,-0.0810663680787255,-0.0863633716103128,-0.092001971710169,-0.0966488571286764,-0.119170687134289,-0.129149475506574,-0.126997946598244,-0.158619975636892,-0.157267345377068,-0.2067390249405,-0.214863219303078,-0.234902931161537,-0.231920413321069,-0.216599778087228,-0.224664088977502,-0.23833785936037,-0.226233505512694,-0.228000573510176,-0.189461160378364,-0.169177607809276,-0.187041147075166,-0.174207943184491,-0.164794849235396,-0.159595494461151,-0.162806467137184
